id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_10512,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: GG, Cor: Rosê com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=rose-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10512&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=rose-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:GG,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Rosê com zíper Rosê"
wc_post_id_10513,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: GG, Cor: Verde Água com zíper cromado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=verde-agua-com-ziper-cromado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10513&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=verde-agua-com-ziper-cromado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:GG,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Verde Água com zíper cromado"
wc_post_id_10514,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: GG, Cor: Vinho com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=vinho-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10514&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=vinho-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:GG,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Vinho com zíper Rosê"
wc_post_id_10507,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Verde Água com zíper cromado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=verde-agua-com-ziper-cromado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10507&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=verde-agua-com-ziper-cromado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Verde Água com zíper cromado"
wc_post_id_10508,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Vinho com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=vinho-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10508&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=vinho-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Vinho com zíper Rosê"
wc_post_id_10509,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: GG, Cor: Branco com zíper Prata velho",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=branco-com-ziper-prata-velho,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10509&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=branco-com-ziper-prata-velho,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:GG,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Prata velho"
wc_post_id_10510,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: GG, Cor: Branco com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=branco-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10510&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=gg&attribute_pa_cor=branco-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:GG,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Rosê"
wc_post_id_10503,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Branco com zíper Prata velho",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=branco-com-ziper-prata-velho,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10503&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=branco-com-ziper-prata-velho,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Prata velho"
wc_post_id_10504,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Branco com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=branco-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10504&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=branco-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Rosê"
wc_post_id_10505,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Militar com zíper dourado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=militar-com-ziper-dourado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10505&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=militar-com-ziper-dourado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Militar com zíper dourado"
wc_post_id_10506,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: G, Cor: Rosê com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=rose-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10506&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=g&attribute_pa_cor=rose-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:G,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Rosê com zíper Rosê"
wc_post_id_10500,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Rosê com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=rose-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10500&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=rose-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Rosê com zíper Rosê"
wc_post_id_10501,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Verde Água com zíper cromado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=verde-agua-com-ziper-cromado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10501&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=verde-agua-com-ziper-cromado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Verde Água com zíper cromado"
wc_post_id_10502,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Vinho com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=vinho-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10502&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=vinho-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Vinho com zíper Rosê"
wc_post_id_10495,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Verde Água com zíper cromado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=verde-agua-com-ziper-cromado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10495&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=verde-agua-com-ziper-cromado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Verde Água com zíper cromado"
wc_post_id_10496,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Vinho com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=vinho-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10496&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=vinho-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Vinho com zíper Rosê"
wc_post_id_10497,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Branco com zíper Prata velho",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=branco-com-ziper-prata-velho,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10497&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=branco-com-ziper-prata-velho,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Prata velho"
wc_post_id_10498,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Branco com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=branco-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10498&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=branco-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Rosê"
wc_post_id_10499,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: M, Cor: Militar com zíper dourado",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=militar-com-ziper-dourado,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",0BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10499&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=m&attribute_pa_cor=militar-com-ziper-dourado,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:M,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Militar com zíper dourado"
wc_post_id_10492,"Jaleco Louis","Tecido: Microfibra Comum, Tamanho: P, Cor: Branco com zíper Rosê",https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose0.jpg,https://biostilo.com:444/product/jaleco-louis/?attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=branco-com-ziper-rose,"Coleção Casablanca, Destaques, Feminino, Jalecos","BioStilo",188BRL,in stock,wc_post_id_9687,https://biostilo.com:444/carrinho/?add-to-cart=9687&variation_id=10492&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=p&attribute_pa_cor=branco-com-ziper-rose,"https://biostilo.com:444/wp-content/uploads/2020/01/louis-branco-rose1.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-rose0.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-militar-dourado3.jpg,https://biostilo.com:444/wp-content/uploads/2020/01/louis-verde-agua-cromado3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,188BRL,new,published,,"tecido:Microfibra Comum/MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana:Microfibra Comum,tamanho:PP/P/M/G/GG/EG:P,cor:Branco com zíper Prata velho/Branco com zíper Rosê/Rosê com zíper Rosê/Verde Água com zíper cromado/Vinho com zíper Rosê/Militar com zíper dourado:Branco com zíper Rosê"
